"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"CHEA, Christian Snorteh (LP) ","",31 ,"BARDYL, Charles K. (CDC) ","","","","","",190
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"CHEAPOO, SR., Chea  (UDA) ","",103 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",80
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"CHERUE, Frederick Doe (COTOL) ","",142 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",25
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DALMEIDA, Clara A. (LP) ","",13 ,"GIBSON, Edmund B. (NPP) ","","","","","",33
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",8 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",36
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",12 ,"",Valid Votes: ,"","","","",364
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",111 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",40 ,"",Invalid Votes: ,"","","","",16
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",51 ,"",Total Votes: ,"","","","",380
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",26,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",41,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",14,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",3 ,"VINTON, Regina Saytue (CDC) ","",9,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",180,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",11,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,681,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",22 ,"",Invalid Ballots: ,34,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,715,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",14,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",193,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",363,"","","","","","","","","",""
"",Invalid Votes: ,"","",17,"","","","","","","","","",""
"",Total Votes: ,"","",380,"","","","","","","","","",""
Precinct: 42014 ,Polling Place: ,2 ,"","","","","",Total: 482 ,Age 18-27: 33.6% ,Age 48-57: ,"","",12.0%,""
"SCHOOL, YASSAKEN, River Gee ","","","","","","","",Males: 44.2% Females: 55.8% ,Age 28-37: 21.0% Age 38-47: 19.9% ,Age 58-67: Age 68+: ,"","",10.6%2.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",14 ,"BARDYL, Charles K. (CDC) ","","","","","",278
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"CHEAPOO, SR., Chea  (UDA) ","",96 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",51
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",204 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",3 ,"GIBSON, Edmund B. (NPP) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",1 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",0 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",25
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",0 ,"",Valid Votes: ,"","","","",363
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",153 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",19 ,"",Invalid Votes: ,"","","","",11
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",27 ,"",Total Votes: ,"","","","",374
"KIEH, JR., George Klay (NDM) ","","","",3 ,"MORLEE, Nathan Victor (CDC) ","",19,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",15,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",265,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",7,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,675,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",10 ,"",Invalid Ballots: ,5,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,680,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",11,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",184,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",368,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",375,"","","","","","","","","",""
Precinct: 42014 ,Polling Place: ,3 ,"","","","","",Total: 503 ,Age 18-27: 34.8% ,Age 48-57: ,"","",12.9%,""
"SCHOOL, YASSAKEN, River Gee ","","","","","","","",Males: 43.7% Females: 56.3% ,Age 28-37: 26.6% Age 38-47: 14.9% ,Age 58-67: Age 68+: ,"","",8.5%2.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"CHEA, Christian Snorteh (LP) ","",13 ,"BARDYL, Charles K. (CDC) ","","","","","",270
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"CHEAPOO, SR., Chea  (UDA) ","",109 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",51
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"CHERUE, Frederick Doe (COTOL) ","",132 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",2 ,"GIBSON, Edmund B. (NPP) ","","","","","",17
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",2 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",34
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",1 ,"",Valid Votes: ,"","","","",377
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",159 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",21 ,"",Invalid Votes: ,"","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",32 ,"",Total Votes: ,"","","","",386
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",27,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",11,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",278,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes: ,638,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",11 ,"",Invalid Ballots: ,2,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,640,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",198,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",380,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",386,"","","","","","","","","",""
Precinct: 42015 ,Polling Place: ,1 ,"","","","","",Total: 367 ,Age 18-27: 40.6% ,Age 48-57: ,"","",7.1%,""
"Public School , YOUBOR, River Gee ","","","","","","","",Males: 52.0% Females: 48.0% ,Age 28-37: 21.3% Age 38-47: 15.3% ,Age 58-67: Age 68+: ,"","",8.2%7.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",2 ,"BARDYL, Charles K. (CDC) ","","","","","",251
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"CHEAPOO, SR., Chea  (UDA) ","",18 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",48 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",2 ,"GIBSON, Edmund B. (NPP) ","","","","","",0
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",0 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",0
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",1 ,"",Valid Votes: ,"","","","",257
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",1 ,"",Invalid Votes: ,"","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",5 ,"",Total Votes: ,"","","","",257
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",255,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",3,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",1,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"WESSEH, Conmany B. (UP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,339,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0 ,"",Invalid Ballots: ,0,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,339,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",257,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",260,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",261,"","","","","","","","","",""
Precinct: 42015 ,Polling Place: ,2 ,"","","","","",Total: 386 ,Age 18-27: 38.1% ,Age 48-57: ,"","",9.3%,""
"Public School , YOUBOR, River Gee ","","","","","","","",Males: 45.1% Females: 54.9% ,Age 28-37: 20.7% Age 38-47: 13.2% ,Age 58-67: Age 68+: ,"","",10.4%8.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"CHEA, Christian Snorteh (LP) ","",6 ,"BARDYL, Charles K. (CDC) ","","","","","",297
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"CHEAPOO, SR., Chea  (UDA) ","",3 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",22
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"CHERUE, Frederick Doe (COTOL) ","",338 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",37
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",0 ,"GIBSON, Edmund B. (NPP) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",0 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",1 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",1 ,"",Valid Votes: ,"","","","",364
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",27 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",5 ,"",Invalid Votes: ,"","","","",7
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",2 ,"",Total Votes: ,"","","","",371
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",350,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",1,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",2,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",20,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,735,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"",Invalid Ballots: ,2,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,737,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",337,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",369,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",374,"","","","","","","","","",""
Precinct: 42016 ,Polling Place: ,1 ,"","","","","",Total: 497 ,Age 18-27: 36.6% ,Age 48-57: ,"","",9.3%,""
"Tow n Hall , TOUBO SWEAKEN, River Gee ","","","","","","","",Males: 47.7% Females: 52.3% ,Age 28-37: 23.5% Age 38-47: 19.1% ,Age 58-67: Age 68+: ,"","",6.4%5.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"CHEA, Christian Snorteh (LP) ","",3 ,"BARDYL, Charles K. (CDC) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",157 ,"CHEAPOO, SR., Chea  (UDA) ","",30 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",331
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",38 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DALMEIDA, Clara A. (LP) ","",68 ,"GIBSON, Edmund B. (NPP) ","","","","","",0
"FARHAT, David M. (FDP) ","","","",1 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",0 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",0
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",0 ,"",Valid Votes: ,"","","","",332
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",77 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",37 ,"",Invalid Votes: ,"","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JOHNSON, Samuel C. F. (NDPL) ","",251 ,"",Total Votes: ,"","","","",333
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",7,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",1,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SLOBERT, SR., Anthony W.C. (UP) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",216,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,657,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",17 ,"",Invalid Ballots: ,1,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,658,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",8,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",66,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",332,"","","","","","","","","",""
"",Invalid Votes: ,"","",2,"","","","","","","","","",""
"",Total Votes: ,"","",334,"","","","","","","","","",""
Precinct: 42017 ,Polling Place: ,1 ,"","","","","",Total: 441 ,Age 18-27: 34.5% ,Age 48-57: ,"","",10.2%,""
"Public School , GBAWLEKEN, River Gee ","","","","","","","",Males: 50.1% Females: 49.9% ,Age 28-37: 26.5% Age 38-47: 17.7% ,Age 58-67: Age 68+: ,"","",7.3%3.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"CHEA, Christian Snorteh (LP) ","",28 ,"BARDYL, Charles K. (CDC) ","","","","","",27
"BRUMSKINE, Charles Walker (LP) ","","","",48 ,"CHEAPOO, SR., Chea  (UDA) ","",34 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",250
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"CHERUE, Frederick Doe (COTOL) ","",91 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DALMEIDA, Clara A. (LP) ","",61 ,"GIBSON, Edmund B. (NPP) ","","","","","",2
"FARHAT, David M. (FDP) ","","","",2 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",4 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",13
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",10 ,"",Valid Votes: ,"","","","",296
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",49 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",125 ,"",Invalid Votes: ,"","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",95 ,"",Total Votes: ,"","","","",306
"KIEH, JR., George Klay (NDM) ","","","",0 ,"MORLEE, Nathan Victor (CDC) ","",51,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",5,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",9,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"WESSEH, Conmany B. (UP) ","",56,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WILLIAMS, Nathaniel J. (LDP) ","",9,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes: ,583,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",33 ,"",Invalid Ballots: ,5,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,588,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",138,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",4,"","","","","","","","","",""
"",Valid Votes: ,"","",299,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",308,"","","","","","","","","",""
Precinct: 42017 ,Polling Place: ,2 ,"","","","","",Total: 446 ,Age 18-27: 37.4% ,Age 48-57: ,"","",9.9%,""
"Public School , GBAWLEKEN, River Gee ","","","","","","","",Males: 48.9% Females: 51.1% ,Age 28-37: 22.6% Age 38-47: 17.3% ,Age 58-67: Age 68+: ,"","",8.7%4.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Gee ,"","River Gee, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"CHEA, Christian Snorteh (LP) ","",28 ,"BARDYL, Charles K. (CDC) ","","","","","",24
"BRUMSKINE, Charles Walker (LP) ","","","",45 ,"CHEAPOO, SR., Chea  (UDA) ","",40 ,"DARBEH, Hixenbaugh Kear (COTOL) ","","","","","",253
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"CHERUE, Frederick Doe (COTOL) ","",112 ,"DAVIES, Wilfred G. N. (LP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DALMEIDA, Clara A. (LP) ","",80 ,"GIBSON, Edmund B. (NPP) ","","","","","",13
"FARHAT, David M. (FDP) ","","","",1 ,"DAVIS, SR., G. Saygbegee (FAPL) ","",12 ,"KLIGBEH, Emmanuel Karkutu (LPL) ","","","","","",17
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JLAH, SR., Benjamin Belju-Wleh (APD) ","",20 ,"",Valid Votes: ,"","","","",315
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",52 ,"JOHNSON, Isaac Nyenekartoe (COTOL) ","",105 ,"",Invalid Votes: ,"","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JOHNSON, Samuel C. F. (NDPL) ","",95 ,"",Total Votes: ,"","","","",319
"KIEH, JR., George Klay (NDM) ","","","",3 ,"MORLEE, Nathan Victor (CDC) ","",27,"","","","","","",""
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"SAYTUE, SR., A. Nyenpan (NPP) ","",4,"","","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",1 ,"SLOBERT, SR., Anthony W.C. (UP) ","",8,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"VINTON, Regina Saytue (CDC) ","",8,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"WESSEH, Conmany B. (UP) ","",53,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WILLIAMS, Nathaniel J. (LDP) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes: ,598,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",21 ,"",Invalid Ballots: ,0,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,598,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
