"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",32 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",24
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",6 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"KROMAH, Ansumana Fassu (UDA) ","",1 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",6
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",3 ,"WEANQUOI, George Flumo (LERP) ","","","","","",12
"KIEH, JR., George Klay (NDM) ","","","",3 ,"LUO, Harrison Dologbean (NPP) ","",204 ,"",Valid Votes: ,"","","","",242
"KORTO, Joseph D. Z. (LERP) ","","","",223 ,"MANTEIN, Nyah  (UP) ","",1 ,"",Invalid Votes: ,"","","","",13
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",6 ,"",Total Votes: ,"","","","",255
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",3 ,"",Valid Votes: ,455,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,11,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,466,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",237,"","","","","","","","","",""
"",Invalid Votes: ,"","",18,"","","","","","","","","",""
"",Total Votes: ,"","",255,"","","","","","","","","",""
Precinct: 33502 ,Polling Place: ,1 ,"","","","","",Total: 444 ,Age 18-27: 31.1% ,Age 48-57: ,"","",9.2%,""
"Kinnon Public School, Kinnon, Nimba ","","","","","","","",Males: 44.8% Females: 55.2% ,Age 28-37: 29.7% Age 38-47: 20.0% ,Age 58-67: Age 68+: ,"","",5.4%4.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"BARTUAH, Benedict Zuah (UDA) ","",15 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",256
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"DOGOLEA, Mary Siaway (RULP) ","",8 ,"KABA, Mamadee K. (CDC) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",74 ,"KARWAY, Francis Luogon (UP) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",195 ,"SUAH, Thomas Quewon (NPP) ","","","","","",13
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",192 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",25 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",6
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",4 ,"KROMAH, Ansumana Fassu (UDA) ","",6 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",6
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",8 ,"WEANQUOI, George Flumo (LERP) ","","","","","",9
"KIEH, JR., George Klay (NDM) ","","","",2 ,"LUO, Harrison Dologbean (NPP) ","",54 ,"",Valid Votes: ,"","","","",299
"KORTO, Joseph D. Z. (LERP) ","","","",263 ,"MANTEIN, Nyah  (UP) ","",0 ,"",Invalid Votes: ,"","","","",8
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",3 ,"",Total Votes: ,"","","","",307
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",3 ,"",Valid Votes: ,582,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",2 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,587,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",3,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",291,"","","","","","","","","",""
"",Invalid Votes: ,"","",16,"","","","","","","","","",""
"",Total Votes: ,"","",307,"","","","","","","","","",""
Precinct: 33502 ,Polling Place: ,2 ,"","","","","",Total: 460 ,Age 18-27: 32.8% ,Age 48-57: ,"","",9.1%,""
"Kinnon Public School, Kinnon, Nimba ","","","","","","","",Males: 48.0% Females: 52.0% ,Age 28-37: 24.1% Age 38-47: 23.7% ,Age 58-67: Age 68+: ,"","",7.0%3.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",270
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"DOGOLEA, Mary Siaway (RULP) ","",0 ,"KABA, Mamadee K. (CDC) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOKIE, Josephus Saye (LP) ","",35 ,"KARWAY, Francis Luogon (UP) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",239 ,"SUAH, Thomas Quewon (NPP) ","","","","","",1
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",267 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",11 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",6 ,"KROMAH, Ansumana Fassu (UDA) ","",0 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",3 ,"WEANQUOI, George Flumo (LERP) ","","","","","",15
"KIEH, JR., George Klay (NDM) ","","","",2 ,"LUO, Harrison Dologbean (NPP) ","",16 ,"",Valid Votes: ,"","","","",293
"KORTO, Joseph D. Z. (LERP) ","","","",273 ,"MANTEIN, Nyah  (UP) ","",1 ,"",Invalid Votes: ,"","","","",5
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",0 ,"",Total Votes: ,"","","","",298
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"NOAH, Mac Sonkarley (LP) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,576,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,1,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,577,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",288,"","","","","","","","","",""
"",Invalid Votes: ,"","",10,"","","","","","","","","",""
"",Total Votes: ,"","",298,"","","","","","","","","",""
Precinct: 33503 ,Polling Place: ,1 ,"","","","","",Total: 409 ,Age 18-27: 35.5% ,Age 48-57: ,"","",7.8%,""
"New  Yekepa Public Sch, New  Yekepa, Nimba ","","","","","","","",Males: 46.7% Females: 53.3% ,Age 28-37: 25.7% Age 38-47: 21.8% ,Age 58-67: Age 68+: ,"","",4.2%5.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"BARTUAH, Benedict Zuah (UDA) ","",17 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"DOGOLEA, Mary Siaway (RULP) ","",7 ,"KABA, Mamadee K. (CDC) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DOKIE, Josephus Saye (LP) ","",42 ,"KARWAY, Francis Luogon (UP) ","","","","","",6
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",122 ,"SUAH, Thomas Quewon (NPP) ","","","","","",41
"FARHAT, David M. (FDP) ","","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",70 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"KOAH, Evans Vaye (Ind) ","",33 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",8
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"KROMAH, Ansumana Fassu (UDA) ","",13 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",122
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",19 ,"WEANQUOI, George Flumo (LERP) ","","","","","",84
"KIEH, JR., George Klay (NDM) ","","","",5 ,"LUO, Harrison Dologbean (NPP) ","",63 ,"",Valid Votes: ,"","","","",275
"KORTO, Joseph D. Z. (LERP) ","","","",247 ,"MANTEIN, Nyah  (UP) ","",7 ,"",Invalid Votes: ,"","","","",31
"KPOTO, Robert Momo (ULD) ","","","",3 ,"MYERS, Prince B. (NPP) ","",9 ,"",Total Votes: ,"","","","",306
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"NOAH, Mac Sonkarley (LP) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SENNEH, Peter S. T. (NDPL) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",32,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",2,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"",Valid Votes: ,445,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,38,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,483,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",281,"","","","","","","","","",""
"",Invalid Votes: ,"","",25,"","","","","","","","","",""
"",Total Votes: ,"","",306,"","","","","","","","","",""
Precinct: 33503 ,Polling Place: ,2 ,"","","","","",Total: 453 ,Age 18-27: 35.8% ,Age 48-57: ,"","",9.1%,""
"New  Yekepa Public Sch, New  Yekepa, Nimba ","","","","","","","",Males: 44.4% Females: 55.6% ,Age 28-37: 23.2% Age 38-47: 20.3% ,Age 58-67: Age 68+: ,"","",6.6%5.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTUAH, Benedict Zuah (UDA) ","",12 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",5
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"DOGOLEA, Mary Siaway (RULP) ","",5 ,"KABA, Mamadee K. (CDC) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",83 ,"KARWAY, Francis Luogon (UP) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",152 ,"SUAH, Thomas Quewon (NPP) ","","","","","",51
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",101 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",2
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",58 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",4
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",3 ,"KROMAH, Ansumana Fassu (UDA) ","",19 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",158
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",19 ,"WEANQUOI, George Flumo (LERP) ","","","","","",105
"KIEH, JR., George Klay (NDM) ","","","",7 ,"LUO, Harrison Dologbean (NPP) ","",83 ,"",Valid Votes: ,"","","","",333
"KORTO, Joseph D. Z. (LERP) ","","","",304 ,"MANTEIN, Nyah  (UP) ","",15 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",15 ,"",Total Votes: ,"","","","",343
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",9,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"SENNEH, Peter S. T. (NDPL) ","",4,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",43,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",11,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"",Valid Votes: ,629,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Invalid Ballots: ,3,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,632,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",324,"","","","","","","","","",""
"",Invalid Votes: ,"","",20,"","","","","","","","","",""
"",Total Votes: ,"","",344,"","","","","","","","","",""
Precinct: 33504 ,Polling Place: ,1 ,"","","","","",Total: 591 ,Age 18-27: 30.5% ,Age 48-57: ,"","",10.3%,""
"Baintow in Palava Hut, Baintow in, Nimba ","","","","","","","",Males: 49.6% Females: 50.4% ,Age 28-37: 27.9% Age 38-47: 23.0% ,Age 58-67: Age 68+: ,"","",4.4%3.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"DOGOLEA, Mary Siaway (RULP) ","",5 ,"KABA, Mamadee K. (CDC) ","","","","","",1
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOKIE, Josephus Saye (LP) ","",227 ,"KARWAY, Francis Luogon (UP) ","","","","","",6
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",227 ,"SUAH, Thomas Quewon (NPP) ","","","","","",80
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",75 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",47
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",268 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",10
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",2 ,"KROMAH, Ansumana Fassu (UDA) ","",6 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",164
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",9 ,"WEANQUOI, George Flumo (LERP) ","","","","","",148
"KIEH, JR., George Klay (NDM) ","","","",13 ,"LUO, Harrison Dologbean (NPP) ","",31 ,"",Valid Votes: ,"","","","",464
"KORTO, Joseph D. Z. (LERP) ","","","",433 ,"MANTEIN, Nyah  (UP) ","",5 ,"",Invalid Votes: ,"","","","",8
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",13 ,"",Total Votes: ,"","","","",472
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",12,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",23,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",9 ,"",Valid Votes: ,908,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,913,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",1,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",465,"","","","","","","","","",""
"",Invalid Votes: ,"","",8,"","","","","","","","","",""
"",Total Votes: ,"","",473,"","","","","","","","","",""
Precinct: 33505 ,Polling Place: ,1 ,"","","","","",Total: 408 ,Age 18-27: 24.3% ,Age 48-57: ,"","",12.7%,""
"Gbonnie Public School, Gbonnie, Nimba ","","","","","","","",Males: 45.1% Females: 54.9% ,Age 28-37: 30.6% Age 38-47: 20.8% ,Age 58-67: Age 68+: ,"","",5.9%5.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",0 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",15
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"KABA, Mamadee K. (CDC) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOKIE, Josephus Saye (LP) ","",266 ,"KARWAY, Francis Luogon (UP) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",225 ,"SUAH, Thomas Quewon (NPP) ","","","","","",17
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",15 ,"TOKPA, Joseph Larkpor (NDM) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",1 ,"TOKPAH, I, Prince O. S. (LP) ","","","","","",7
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",2 ,"KROMAH, Ansumana Fassu (UDA) ","",3 ,"TORLON, Joseph Dolo (COTOL) ","","","","","",5
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",8 ,"WEANQUOI, George Flumo (LERP) ","","","","","",245
"KIEH, JR., George Klay (NDM) ","","","",4 ,"LUO, Harrison Dologbean (NPP) ","",20 ,"",Valid Votes: ,"","","","",297
"KORTO, Joseph D. Z. (LERP) ","","","",283 ,"MANTEIN, Nyah  (UP) ","",3 ,"",Invalid Votes: ,"","","","",16
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",5 ,"",Total Votes: ,"","","","",313
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"NOAH, Mac Sonkarley (LP) ","",8,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,559,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Invalid Ballots: ,18,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,577,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",0,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",296,"","","","","","","","","",""
"",Invalid Votes: ,"","",18,"","","","","","","","","",""
"",Total Votes: ,"","",314,"","","","","","","","","",""
Precinct: 33505 ,Polling Place: ,2 ,"","","","","",Total: 378 ,Age 18-27: 27.2% ,Age 48-57: ,"","",9.8%,""
"Gbonnie Public School, Gbonnie, Nimba ","","","","","","","",Males: 48.9% Females: 51.1% ,Age 28-37: 30.2% Age 38-47: 20.6% ,Age 58-67: Age 68+: ,"","",5.8%6.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 1","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",3 ,"DOUSAYE, Alexander Saye (NRP) ","","","","","",17
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"DOGOLEA, Mary Siaway (RULP) ","",6 ,"KABA, Mamadee K. (CDC) ","","","","","",2
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DOKIE, Josephus Saye (LP) ","",199 ,"KARWAY, Francis Luogon (UP) ","","","","","",7
