"TUBMAN, William Vacanarat Shadrach (RULP) ",,,7,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,136,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,19,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,4,,,,,,,,,,,
,"Valid Votes: ",,235,,,,,,,,,,,
,"Invalid Votes: ",,57,,,,,,,,,,,
,"Total Votes: ",,292,,,,,,,,,,,
"Precinct: 27067 ","Polling Place: ",1,,,,,,"Total: 497 ","Age 18-27: 31.6% ","Age 48-57: ",,"11.7%",,
"Cavalla Public School, Cavalla, Maryland ",,,,,,,,"Males: 42.9% Females: 57.1% ","Age 28-37: 20.5% Age 38-47: 13.1% ","Age 58-67: Age 68+: ",,"11.1%12.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,"Votes ",,"Candidate ","Votes ",,"Candidate ",,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,,"BALLOUT, JR., John Akel (UP) ",120,,"ANDERSON, SR., William Phillip (RULP) ",,,,,22,
"BRUMSKINE, Charles Walker (LP) ",,,6,,"BEDELL, Anthony S. Wloflo (NDPL) ",58,,"BINEY, James Pobee (NPP) ",,,,,28,
"CONNEH, Sekou Damate (PRODEM) ",,,0,,"BREWER, JR., Robert Alexandeer (NDPL) ",69,,"HODGE, H. Suku-Toe (UP) ",,,,,37,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,,"CLARK, Wilfred Ernest (COTOL) ",21,,"MERRIAM, J. D. Hodo (NDPL) ",,,,,41,
"FARHAT, David M. (FDP) ",,,4,,"CLARK-WAH, Theodosia Minikon (APD) ",73,,"NAH, Eliza Monline (CDC) ",,,,,27,
"JALLAH, Armah Zolu (NPL) ",,,1,,"COX, SR., James Lamark (LP) ",58,,"THOMPSON, Alfred Thowone (COTOL) ",,,,,172,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,96,,"FOLEE, Eric Deiojue Kitue (CDC) ",14,,,"Valid Votes: ",,,,327,
"KIADII, George Momodu (NATVIPOL) ",,,2,,"GOE, Mason Chumue (APD) ",12,,,"Invalid Votes: ",,,,42,
"KIEH, JR., George Klay (NDM) ",,,4,,"HUTCHINS, Alexander Mcknight (RULP) ",13,,,"Total Votes: ",,,,369,
"KORTO, Joseph D. Z. (LERP) ",,,2,,"JEFFY, Paul R. (LP) ",15,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,1,,"MUSU-SCOTT, Gloria Maya (UP) ",44,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,,"NEUFVILLE, E. Danny (CDC) ",50,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,,"RAGLAND, Willie Dalleh (COTOL) ",40,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,,"TOOMEY, J. Kla (NPP) ",18,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,"Valid Votes: ",605,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,11,,"Invalid Ballots: ",28,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,"Valid Votes + Invalid Ballots: ",633,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,4,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,144,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,20,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,14,,,,,,,,,,,
,"Valid Votes: ",,325,,,,,,,,,,,
,"Invalid Votes: ",,47,,,,,,,,,,,
,"Total Votes: ",,372,,,,,,,,,,,
"Precinct: 27068 ","Polling Place: ",1,,,,,,"Total: 108 ","Age 18-27: 32.4% ","Age 48-57: ",,,"14.8%",
"Kablake Tow n Hall, Kablake, Maryland ",,,,,,,,"Males: 41.7% Females: 58.3% ","Age 28-37: 22.2% Age 38-47: 16.7% ","Age 58-67: Age 68+: ",,,"6.5%7.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ","Votes ",,"Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",32,,"ANDERSON, SR., William Phillip (RULP) ",,,,,,55
"BRUMSKINE, Charles Walker (LP) ",,,,3,"BEDELL, Anthony S. Wloflo (NDPL) ",5,,"BINEY, James Pobee (NPP) ",,,,,,3
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",34,,"HODGE, H. Suku-Toe (UP) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",2,,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,7
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",2,,"NAH, Eliza Monline (CDC) ",,,,,,0
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",47,,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,11
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"FOLEE, Eric Deiojue Kitue (CDC) ",0,,,"Valid Votes: ",,,,,82
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",1,,,"Invalid Votes: ",,,,,4
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",6,,,"Total Votes: ",,,,,86
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",6,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",7,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",9,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"RAGLAND, Willie Dalleh (COTOL) ",9,,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",1,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"Valid Votes: ",161,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,"Invalid Ballots: ",2,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,"Valid Votes + Invalid Ballots: ",163,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,19,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,56,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,2,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,86,,,,,,,,,,
,"Invalid Votes: ",,,1,,,,,,,,,,
,"Total Votes: ",,,87,,,,,,,,,,
"Precinct: 27069 ","Polling Place: ",1,,,,,,"Total: 119 ","Age 18-27: 41.2% ","Age 48-57: ",,,"10.9%",
"Worteke Tow n Hall, Worteke, Maryland ",,,,,,,,"Males: 50.4% Females: 49.6% ","Age 28-37: 21.8% Age 38-47: 16.8% ","Age 58-67: Age 68+: ",,,"5.0%4.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,49,"ANDERSON, SR., William Phillip (RULP) ",,,,,,21
"BRUMSKINE, Charles Walker (LP) ",,,,1,"BEDELL, Anthony S. Wloflo (NDPL) ",,3,"BINEY, James Pobee (NPP) ",,,,,,11
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,4,"HODGE, H. Suku-Toe (UP) ",,,,,,23
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",,3,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,43
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,10,"NAH, Eliza Monline (CDC) ",,,,,,3
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,76,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,7
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,18,"FOLEE, Eric Deiojue Kitue (CDC) ",,4,,"Valid Votes: ",,,,,108
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,2,,"Invalid Votes: ",,,,,4
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,6,,"Total Votes: ",,,,,112
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,5,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,3,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,6,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,2,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,2,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",175,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",11,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",186,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,54,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,20,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,4,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,100,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,114,,,,,,,,,,
"Precinct: 27070 ","Polling Place: ",1,,,,,"Total: 472 ","Age 18-27: 38.3% ","Age 48-57: ",,"9.7%",,,
"East Harper Elementary School, Jackson Ville, Maryland ",,,,,,,"Males: 44.9% Females: 55.1% ","Age 28-37: 29.2% Age 38-47: 14.2% ","Age 58-67: Age 68+: ",,"5.1%3.4%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,"Votes",,
"BARNES, Milton Nathaniel (LDP) ",,,4,"BALLOUT, JR., John Akel (UP) ",,139,"ANDERSON, SR., William Phillip (RULP) ",,,,,35,,
"BRUMSKINE, Charles Walker (LP) ",,,28,"BEDELL, Anthony S. Wloflo (NDPL) ",,51,"BINEY, James Pobee (NPP) ",,,,,149,,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"BREWER, JR., Robert Alexandeer (NDPL) ",,42,"HODGE, H. Suku-Toe (UP) ",,,,,27,,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,70,"MERRIAM, J. D. Hodo (NDPL) ",,,,,10,,
"FARHAT, David M. (FDP) ",,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,29,"NAH, Eliza Monline (CDC) ",,,,,15,,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",,90,"THOMPSON, Alfred Thowone (COTOL) ",,,,,61,,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,65,"FOLEE, Eric Deiojue Kitue (CDC) ",,17,,"Valid Votes: ",,,,297,,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,28,,"Invalid Votes: ",,,,37,,
"KIEH, JR., George Klay (NDM) ",,,2,"HUTCHINS, Alexander Mcknight (RULP) ",,8,,"Total Votes: ",,,,334,,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,27,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,1,"MUSU-SCOTT, Gloria Maya (UP) ",,44,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,33,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,17,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"TOOMEY, J. Kla (NPP) ",,8,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",603,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,8,,"Invalid Ballots: ",28,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,4,,"Valid Votes + Invalid Ballots: ",631,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,10,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,105,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,72,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,307,,,,,,,,,,,
,"Invalid Votes: ",,46,,,,,,,,,,,
,"Total Votes: ",,353,,,,,,,,,,,
"Precinct: 27070 ","Polling Place: ",2,,,,,"Total: 497 ","Age 18-27: 40.4% ","Age 48-57: ",,,"9.9%",,
"East Harper Elementary School, Jackson Ville, Maryland ",,,,,,,"Males: 49.5% Females: 50.5% ","Age 28-37: 27.2% Age 38-47: 13.1% ","Age 58-67: Age 68+: ",,,"6.0%3.4%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"BALLOUT, JR., John Akel (UP) ",,141,"ANDERSON, SR., William Phillip (RULP) ",,,,,,32,
"BRUMSKINE, Charles Walker (LP) ",,,39,"BEDELL, Anthony S. Wloflo (NDPL) ",,36,"BINEY, James Pobee (NPP) ",,,,,,206,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"BREWER, JR., Robert Alexandeer (NDPL) ",,52,"HODGE, H. Suku-Toe (UP) ",,,,,,32,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,93,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,15,
"FARHAT, David M. (FDP) ",,,2,"CLARK-WAH, Theodosia Minikon (APD) ",,25,"NAH, Eliza Monline (CDC) ",,,,,,20,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",,107,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,51,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,86,"FOLEE, Eric Deiojue Kitue (CDC) ",,17,,"Valid Votes: ",,,,,356,
"KIADII, George Momodu (NATVIPOL) ",,,1,"GOE, Mason Chumue (APD) ",,28,,"Invalid Votes: ",,,,,27,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,11,,"Total Votes: ",,,,,383,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,36,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,58,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,2,"NEUFVILLE, E. Danny (CDC) ",,50,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,17,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,12,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,"Valid Votes: ",683,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,15,,"Invalid Ballots: ",19,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,7,,"Valid Votes + Invalid Ballots: ",702,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,8,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,120,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,81,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,377,,,,,,,,,,,
,"Invalid Votes: ",,12,,,,,,,,,,,
,"Total Votes: ",,389,,,,,,,,,,,
"Precinct: 27071 ","Polling Place: ",1,,,,,,"Total: 457 ","Age 18-27: 39.2% ","Age 48-57: ",,,"10.1%",
"Harper Cityt Hall, City Hall, Maryland ",,,,,,,,"Males: 62.1% Females: 37.9% ","Age 28-37: 26.0% Age 38-47: 17.5% ","Age 58-67: Age 68+: ",,,"3.9%3.3%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,"Votes ",,"Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,4,,"BALLOUT, JR., John Akel (UP) ",,123,"ANDERSON, SR., William Phillip (RULP) ",,,,,,11
"BRUMSKINE, Charles Walker (LP) ",,,23,,"BEDELL, Anthony S. Wloflo (NDPL) ",,39,"BINEY, James Pobee (NPP) ",,,,,,213
"CONNEH, Sekou Damate (PRODEM) ",,,0,,"BREWER, JR., Robert Alexandeer (NDPL) ",,40,"HODGE, H. Suku-Toe (UP) ",,,,,,17
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,,"CLARK, Wilfred Ernest (COTOL) ",,85,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,21
"FARHAT, David M. (FDP) ",,,0,,"CLARK-WAH, Theodosia Minikon (APD) ",,27,"NAH, Eliza Monline (CDC) ",,,,,,15
"JALLAH, Armah Zolu (NPL) ",,,2,,"COX, SR., James Lamark (LP) ",,93,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,49
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,54,,"FOLEE, Eric Deiojue Kitue (CDC) ",,11,,"Valid Votes: ",,,,,326
"KIADII, George Momodu (NATVIPOL) ",,,3,,"GOE, Mason Chumue (APD) ",,20,,"Invalid Votes: ",,,,,14
"KIEH, JR., George Klay (NDM) ",,,0,,"HUTCHINS, Alexander Mcknight (RULP) ",,7,,"Total Votes: ",,,,,340
"KORTO, Joseph D. Z. (LERP) ",,,0,,"JEFFY, Paul R. (LP) ",,29,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"MUSU-SCOTT, Gloria Maya (UP) ",,53,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,,"NEUFVILLE, E. Danny (CDC) ",,55,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,,"RAGLAND, Willie Dalleh (COTOL) ",,11,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,"TOOMEY, J. Kla (NPP) ",,7,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,"Valid Votes: ",600,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,20,,,"Invalid Ballots: ",10,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,,"Valid Votes + Invalid Ballots: ",610,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,6,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,98,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,106,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,326,,,,,,,,,,,
,"Invalid Votes: ",,15,,,,,,,,,,,
,"Total Votes: ",,341,,,,,,,,,,,
"Precinct: 27071 ","Polling Place: ",2,,,,,,"Total: 450 ","Age 18-27: 43.8% ","Age 48-57: ",,,"8.2%",
"Harper Cityt Hall, City Hall, Maryland ",,,,,,,,"Males: 59.3% Females: 40.7% ","Age 28-37: 21.8% Age 38-47: 16.2% ","Age 58-67: Age 68+: ",,,"6.2%3.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"BALLOUT, JR., John Akel (UP) ",,124,"ANDERSON, SR., William Phillip (RULP) ",,,,,,11
"BRUMSKINE, Charles Walker (LP) ",,,,18,"BEDELL, Anthony S. Wloflo (NDPL) ",,37,"BINEY, James Pobee (NPP) ",,,,,,223
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,44,"HODGE, H. Suku-Toe (UP) ",,,,,,15
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",,111,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,20
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,16,"NAH, Eliza Monline (CDC) ",,,,,,17
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,77,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,46
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,72,"FOLEE, Eric Deiojue Kitue (CDC) ",,12,,"Valid Votes: ",,,,,332
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,14,,"Invalid Votes: ",,,,,9
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,3,,"Total Votes: ",,,,,341
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,18,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,76,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,46,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"RAGLAND, Willie Dalleh (COTOL) ",,23,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,10,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",611,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,23,,"Invalid Ballots: ",5,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,,"Valid Votes + Invalid Ballots: ",616,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,119,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,88,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,337,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,346,,,,,,,,,,
"Precinct: 27072 ","Polling Place: ",1,,,,,,"Total: 424 ","Age 18-27: 41.0% ","Age 48-57: ",,,"9.4%",
"New kru Tow n Hall, New kru Tow n, Maryland ",,,,,,,,"Males: 45.3% Females: 54.7% ","Age 28-37: 27.4% Age 38-47: 10.4% ","Age 58-67: Age 68+: ",,,"5.9%5.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 3",,,,,,
"Candidate ",,,,"Votes ","Candidate ","Votes ",,"Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"BALLOUT, JR., John Akel (UP) ",107,,"ANDERSON, SR., William Phillip (RULP) ",,,,,,13
"BRUMSKINE, Charles Walker (LP) ",,,,22,"BEDELL, Anthony S. Wloflo (NDPL) ",24,,"BINEY, James Pobee (NPP) ",,,,,,183
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",39,,"HODGE, H. Suku-Toe (UP) ",,,,,,18
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"CLARK, Wilfred Ernest (COTOL) ",41,,"MERRIAM, J. D. Hodo (NDPL) ",,,,,,11
"FARHAT, David M. (FDP) ",,,,1,"CLARK-WAH, Theodosia Minikon (APD) ",24,,"NAH, Eliza Monline (CDC) ",,,,,,44
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",65,,"THOMPSON, Alfred Thowone (COTOL) ",,,,,,33
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,58,"FOLEE, Eric Deiojue Kitue (CDC) ",45,,,"Valid Votes: ",,,,,302
"KIADII, George Momodu (NATVIPOL) ",,,,1,"GOE, Mason Chumue (APD) ",22,,,"Invalid Votes: ",,,,,12
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",9,,,"Total Votes: ",,,,,314
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",30,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,1,"MUSU-SCOTT, Gloria Maya (UP) ",55,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"NEUFVILLE, E. Danny (CDC) ",95,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",14,,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",7,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"Valid Votes: ",577,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,"Invalid Ballots: ",7,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,3,"Valid Votes + Invalid Ballots: ",584,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,40,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,171,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,313,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,317,,,,,,,,,,
