"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,16,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,14
"JALLAH, Armah Zolu (NPL) ",,,,2,"KAMARA, Alfred S. (NRP) ",,71,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,11
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,11,"KAMARA, Massaquoi Morlu (ULD) ",,25,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,40
"KIADII, George Momodu (NATVIPOL) ",,,,2,"KANDAKAI, Lwopu Gawee (LP) ",,19,"VARNEY, Kula  (CDC) ",,,,,,3
"KIEH, JR., George Klay (NDM) ",,,,7,"KANNEH, Fomba  (ALCOP) ",,214,,"Valid Votes: ",,,,,317
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,9,,"Invalid Votes: ",,,,,24
"KPOTO, Robert Momo (ULD) ",,,,7,"KOKOLO, Flomo Yanquiwolo (APD) ",,6,,"Total Votes: ",,,,,341
"KROMAH, Alhaji G. V. (ALCOP) ",,,,281,"KPARKILLEN, Stanely Sumo (NPP) ",,8,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"KUPEE, Sumo G. (COTOL) ",,12,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,"SORSOR, SR., Kollie Massayan (LP) ",,14,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes: ",452,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",27,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",479,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,323,,,,,,,,,,
,"Invalid Votes: ",,,18,,,,,,,,,,
,"Total Votes: ",,,341,,,,,,,,,,
"Precinct: 21061 ","Polling Place: ",4,,,,,,"Total: 565 ","Age 18-27: 35.2% ","Age 48-57: ",,,"8.0%",
"Kondadu Tow n Hall, KONDADU, Lofa ",,,,,,,,"Males: 41.8% Females: 58.2% ","Age 28-37: 30.1% Age 38-47: 18.1% ","Age 58-67: Age 68+: ",,,"6.9%1.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,2,"BALLOH, Mary D. (NRP) ",,,,,,7
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,6,"DUWOR, Frederick A. (LP) ",,,,,,4
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"GBOLLIE, Fayah Joe Sahr (UP) ",,3,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,51
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,10,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,141
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,5,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,11
"JALLAH, Armah Zolu (NPL) ",,,,2,"KAMARA, Alfred S. (NRP) ",,57,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"KAMARA, Massaquoi Morlu (ULD) ",,17,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,98
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,22,"VARNEY, Kula  (CDC) ",,,,,,3
"KIEH, JR., George Klay (NDM) ",,,,1,"KANNEH, Fomba  (ALCOP) ",,23,,"Valid Votes: ",,,,,318
"KORTO, Joseph D. Z. (LERP) ",,,,2,"KARBAR, Josephus M. (PRODEM) ",,6,,"Invalid Votes: ",,,,,45
"KPOTO, Robert Momo (ULD) ",,,,4,"KOKOLO, Flomo Yanquiwolo (APD) ",,3,,"Total Votes: ",,,,,363
"KROMAH, Alhaji G. V. (ALCOP) ",,,,243,"KPARKILLEN, Stanely Sumo (NPP) ",,12,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"KUPEE, Sumo G. (COTOL) ",,12,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,5,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,7,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,"TALI, Phillip Saa (COTOL) ",,2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",192,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",46,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",238,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,266,,,,,,,,,,
,"Invalid Votes: ",,,96,,,,,,,,,,
,"Total Votes: ",,,362,,,,,,,,,,
"Precinct: 21062 ","Polling Place: ",1,,,,,,"Total: 314 ","Age 18-27: 40.8% ","Age 48-57: ",,,"6.1%",
"Sirmodu Tow n Hall, SIRMODU, Lofa ",,,,,,,,"Males: 48.1% Females: 51.9% ","Age 28-37: 25.5% Age 38-47: 15.9% ","Age 58-67: Age 68+: ",,,"6.4%5.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,3,"BALLOH, Mary D. (NRP) ",,,,,,58
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,2,"DUWOR, Frederick A. (LP) ",,,,,,2
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"GBOLLIE, Fayah Joe Sahr (UP) ",,1,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,46
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,2,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,93
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,2,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,148,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,0,"KAMARA, Massaquoi Morlu (ULD) ",,9,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,38
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,8,"VARNEY, Kula  (CDC) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,177,,"Valid Votes: ",,,,,242
"KORTO, Joseph D. Z. (LERP) ",,,,2,"KARBAR, Josephus M. (PRODEM) ",,5,,"Invalid Votes: ",,,,,17
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,259
"KROMAH, Alhaji G. V. (ALCOP) ",,,,233,"KPARKILLEN, Stanely Sumo (NPP) ",,1,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,1,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,37,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,"TALI, Phillip Saa (COTOL) ",,1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",402,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",10,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",412,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,5,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,243,,,,,,,,,,
,"Invalid Votes: ",,,16,,,,,,,,,,
,"Total Votes: ",,,259,,,,,,,,,,
"Precinct: 21063 ","Polling Place: ",1,,,,,,"Total: 235 ","Age 18-27: 38.7% ","Age 48-57: ",,,"5.5%",
"Womanor Tow n Hall, WOMANOR, Lofa ",,,,,,,,"Males: 46.4% Females: 53.6% ","Age 28-37: 26.0% Age 38-47: 16.2% ","Age 58-67: Age 68+: ",,,"5.1%8.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,19,"BALLOH, Mary D. (NRP) ",,,,,,8
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,2,"DUWOR, Frederick A. (LP) ",,,,,,0
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"GBOLLIE, Fayah Joe Sahr (UP) ",,3,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,37
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,5,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,130
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,4,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,24,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,2,"KAMARA, Massaquoi Morlu (ULD) ",,8,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,18,"VARNEY, Kula  (CDC) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,164,,"Valid Votes: ",,,,,184
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,20,,"Invalid Votes: ",,,,,4
"KPOTO, Robert Momo (ULD) ",,,,0,"KOKOLO, Flomo Yanquiwolo (APD) ",,3,,"Total Votes: ",,,,,188
"KROMAH, Alhaji G. V. (ALCOP) ",,,,178,"KPARKILLEN, Stanely Sumo (NPP) ",,5,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,23,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,2,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,"SORSOR, SR., Kollie Massayan (LP) ",,2,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",303,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",2,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",305,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,185,,,,,,,,,,
,"Invalid Votes: ",,,3,,,,,,,,,,
,"Total Votes: ",,,188,,,,,,,,,,
"Precinct: 21064 ","Polling Place: ",1,,,,,,"Total: 492 ","Age 18-27: 36.4% ","Age 48-57: ",,,"8.7%",
"Sakomedu Public School, SAKOMEDU, Lofa ",,,,,,,,"Males: 48.6% Females: 51.4% ","Age 28-37: 25.8% Age 38-47: 15.7% ","Age 58-67: Age 68+: ",,,"5.5%7.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"FARKOLLIE, Joseph Hinnah (CDC) ",,12,"BALLOH, Mary D. (NRP) ",,,,,,1
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,9,"DUWOR, Frederick A. (LP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"GBOLLIE, Fayah Joe Sahr (UP) ",,6,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,29
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOE, Saa Philip (CDC) ",,9,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,67
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,10,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,76,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"KAMARA, Massaquoi Morlu (ULD) ",,16,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,223
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,18,"VARNEY, Kula  (CDC) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,296,,"Valid Votes: ",,,,,328
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,17,,"Invalid Votes: ",,,,,11
"KPOTO, Robert Momo (ULD) ",,,,2,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,339
"KROMAH, Alhaji G. V. (ALCOP) ",,,,321,"KPARKILLEN, Stanely Sumo (NPP) ",,7,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"KUPEE, Sumo G. (COTOL) ",,29,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,6,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,8,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,"TALI, Phillip Saa (COTOL) ",,3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",524,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",8,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",532,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,334,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,339,,,,,,,,,,
"Precinct: 21064 ","Polling Place: ",2,,,,,,"Total: 535 ","Age 18-27: 39.3% ","Age 48-57: ",,,"9.9%",
"Sakomedu Public School, SAKOMEDU, Lofa ",,,,,,,,"Males: 43.9% Females: 56.1% ","Age 28-37: 27.3% Age 38-47: 13.5% ","Age 58-67: Age 68+: ",,,"4.7%5.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"FARKOLLIE, Joseph Hinnah (CDC) ",,10,"BALLOH, Mary D. (NRP) ",,,,,,6
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,14,"DUWOR, Frederick A. (LP) ",,,,,,4
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"GBOLLIE, Fayah Joe Sahr (UP) ",,10,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,23
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,15,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,88
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,12,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,124,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,8
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"KAMARA, Massaquoi Morlu (ULD) ",,18,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,219
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KANDAKAI, Lwopu Gawee (LP) ",,30,"VARNEY, Kula  (CDC) ",,,,,,2
"KIEH, JR., George Klay (NDM) ",,,,1,"KANNEH, Fomba  (ALCOP) ",,306,,"Valid Votes: ",,,,,354
"KORTO, Joseph D. Z. (LERP) ",,,,3,"KARBAR, Josephus M. (PRODEM) ",,24,,"Invalid Votes: ",,,,,31
"KPOTO, Robert Momo (ULD) ",,,,4,"KOKOLO, Flomo Yanquiwolo (APD) ",,4,,"Total Votes: ",,,,,385
"KROMAH, Alhaji G. V. (ALCOP) ",,,,342,"KPARKILLEN, Stanely Sumo (NPP) ",,12,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"KUPEE, Sumo G. (COTOL) ",,29,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,10,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,8,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",628,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",13,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",641,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,2,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,1,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,369,,,,,,,,,,
,"Invalid Votes: ",,,19,,,,,,,,,,
,"Total Votes: ",,,388,,,,,,,,,,
"Precinct: 21064 ","Polling Place: ",3,,,,,,"Total: 513 ","Age 18-27: 36.8% ","Age 48-57: ",,,"10.1%",
"Sakomedu Public School, SAKOMEDU, Lofa ",,,,,,,,"Males: 48.7% Females: 51.3% ","Age 28-37: 25.7% Age 38-47: 15.6% ","Age 58-67: Age 68+: ",,,"5.1%6.6%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"FARKOLLIE, Joseph Hinnah (CDC) ",,5,"BALLOH, Mary D. (NRP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,9,"DUWOR, Frederick A. (LP) ",,,,,,3
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"GBOLLIE, Fayah Joe Sahr (UP) ",,6,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,33
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,10,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,112
"FARHAT, David M. (FDP) ",,,,1,"JOHNSON, Lavela Koboi (UP) ",,2,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,31,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"KAMARA, Massaquoi Morlu (ULD) ",,12,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,172
"KIADII, George Momodu (NATVIPOL) ",,,,1,"KANDAKAI, Lwopu Gawee (LP) ",,9,"VARNEY, Kula  (CDC) ",,,,,,2
"KIEH, JR., George Klay (NDM) ",,,,1,"KANNEH, Fomba  (ALCOP) ",,298,,"Valid Votes: ",,,,,330
"KORTO, Joseph D. Z. (LERP) ",,,,0,"KARBAR, Josephus M. (PRODEM) ",,9,,"Invalid Votes: ",,,,,19
"KPOTO, Robert Momo (ULD) ",,,,3,"KOKOLO, Flomo Yanquiwolo (APD) ",,2,,"Total Votes: ",,,,,349
"KROMAH, Alhaji G. V. (ALCOP) ",,,,320,"KPARKILLEN, Stanely Sumo (NPP) ",,8,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"KUPEE, Sumo G. (COTOL) ",,20,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,4,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes: ",425,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",12,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",437,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,0,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,336,,,,,,,,,,
,"Invalid Votes: ",,,15,,,,,,,,,,
,"Total Votes: ",,,351,,,,,,,,,,
"Precinct: 21064 ","Polling Place: ",4,,,,,,"Total: 502 ","Age 18-27: 35.9% ","Age 48-57: ",,,"10.2%",
"Sakomedu Public School, SAKOMEDU, Lofa ",,,,,,,,"Males: 43.0% Females: 57.0% ","Age 28-37: 26.7% Age 38-47: 16.3% ","Age 58-67: Age 68+: ",,,"6.6%4.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Lofa ",,,"Lofa, Electoral District 3",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"FARKOLLIE, Joseph Hinnah (CDC) ",,20,"BALLOH, Mary D. (NRP) ",,,,,,1
"BRUMSKINE, Charles Walker (LP) ",,,,0,"GBEGBE, Frederick Sayon (UDA) ",,2,"DUWOR, Frederick A. (LP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,5,"GBOLLIE, Fayah Joe Sahr (UP) ",,2,"FOFANA, Alhaji Sekou (COTOL) ",,,,,,18
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOE, Saa Philip (CDC) ",,3,"JALLABAH, Malian Kanneh (ALCOP) ",,,,,,90
"FARHAT, David M. (FDP) ",,,,0,"JOHNSON, Lavela Koboi (UP) ",,2,"KARGBO, Catherine Sonnie Akoi (UP) ",,,,,,1
"JALLAH, Armah Zolu (NPL) ",,,,0,"KAMARA, Alfred S. (NRP) ",,74,"KOLLIEBLEE, Ballahwala K. (NPP) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"KAMARA, Massaquoi Morlu (ULD) ",,2,"SHERIFF, Boakai Mohammed (PRODEM) ",,,,,,205
"KIADII, George Momodu (NATVIPOL) ",,,,0,"KANDAKAI, Lwopu Gawee (LP) ",,2,"VARNEY, Kula  (CDC) ",,,,,,1
"KIEH, JR., George Klay (NDM) ",,,,0,"KANNEH, Fomba  (ALCOP) ",,306,,"Valid Votes: ",,,,,318
"KORTO, Joseph D. Z. (LERP) ",,,,1,"KARBAR, Josephus M. (PRODEM) ",,7,,"Invalid Votes: ",,,,,17
"KPOTO, Robert Momo (ULD) ",,,,3,"KOKOLO, Flomo Yanquiwolo (APD) ",,0,,"Total Votes: ",,,,,335
"KROMAH, Alhaji G. V. (ALCOP) ",,,,311,"KPARKILLEN, Stanely Sumo (NPP) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"KUPEE, Sumo G. (COTOL) ",,13,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"NGAIMA, SR., Samuel Kpehe (NDPL) ",,4,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,"SORSOR, SR., Kollie Massayan (LP) ",,8,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,"TALI, Phillip Saa (COTOL) ",,0,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes: ",447,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,"Invalid Ballots: ",14,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,"Valid Votes + Invalid Ballots: ",461,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,3,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,328,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,337,,,,,,,,,,
